"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Frequência";"Observações"
"9115";"Município (1991)";"292540";"Potiraguá";"3240";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2063";"2063"
"9115";"Município (1991)";"354080";"Potirendaba";"3241";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3042";"3042"
"9115";"Município (1991)";"231123";"Potiretama";"3242";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1190";"1190"
"9115";"Município (1991)";"315250";"Pouso Alegre";"3243";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"20451";"20451"
"9115";"Município (1991)";"315260";"Pouso Alto";"3244";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1472";"1472"
"9115";"Município (1991)";"431513";"Pouso Novo";"3245";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"524";"524"
"9115";"Município (1991)";"421370";"Pouso Redondo";"3246";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2674";"2674"
"9115";"Município (1991)";"510700";"Poxoréo";"3247";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5750";"5750"
"9115";"Município (1991)";"292550";"Prado";"3248";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4660";"4660"
"9115";"Município (1991)";"354090";"Pradópolis";"3249";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2332";"2332"
"9115";"Município (1991)";"315270";"Prados";"3250";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1724";"1724"
"9115";"Município (1991)";"354100";"Praia Grande";"3251";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"32680";"32680"
"9115";"Município (1991)";"421380";"Praia Grande";"3252";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1952";"1952"
"9115";"Município (1991)";"171830";"Praia Norte";"3253";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1233";"1233"
"9115";"Município (1991)";"150600";"Prainha";"3254";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4053";"4053"
"9115";"Município (1991)";"412035";"Pranchita";"3255";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1971";"1971"
"9115";"Município (1991)";"315280";"Prata";"3256";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5468";"5468"
"9115";"Município (1991)";"251220";"Prata";"3257";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"816";"816"
"9115";"Município (1991)";"220860";"Prata do Piauí";"3258";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"589";"589"
"9115";"Município (1991)";"315290";"Pratápolis";"3259";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2533";"2533"
"9115";"Município (1991)";"315300";"Pratinha";"3260";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"712";"712"
"9115";"Município (1991)";"354110";"Presidente Alves";"3261";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1118";"1118"
"9115";"Município (1991)";"315310";"Presidente Bernardes";"3262";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1357";"1357"
"9115";"Município (1991)";"354120";"Presidente Bernardes";"3263";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4071";"4071"
"9115";"Município (1991)";"412040";"Presidente Castelo Branco";"3264";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"859";"859"
"9115";"Município (1991)";"421390";"Presidente Castelo Branco";"3265";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"418";"418"
"9115";"Município (1991)";"210910";"Presidente Dutra";"3266";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8794";"8794"
"9115";"Município (1991)";"292560";"Presidente Dutra";"3267";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2979";"2979"
"9115";"Município (1991)";"354130";"Presidente Epitácio";"3268";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8580";"8580"
"9115";"Município (1991)";"130353";"Presidente Figueiredo";"3269";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1449";"1449"
"9115";"Município (1991)";"421400";"Presidente Getúlio";"3270";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2814";"2814"
"9115";"Município (1991)";"292570";"Presidente Jânio Quadros";"3271";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2680";"2680"
"9115";"Município (1991)";"210920";"Presidente Juscelino";"3272";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1262";"1262"
"9115";"Município (1991)";"241030";"Presidente Juscelino";"3273";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1354";"1354"
"9115";"Município (1991)";"315320";"Presidente Juscelino";"3274";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"925";"925"
"9115";"Município (1991)";"171840";"Presidente Kennedy";"3275";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1381";"1381"
"9115";"Município (1991)";"320430";"Presidente Kennedy";"3276";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2266";"2266"
"9115";"Município (1991)";"315330";"Presidente Kubitschek";"3277";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"561";"561"
"9115";"Município (1991)";"110025";"Presidente Médici";"3278";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6700";"6700"
"9115";"Município (1991)";"421410";"Presidente Nereu";"3279";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"667";"667"
"9115";"Município (1991)";"315340";"Presidente Olegário";"3280";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5497";"5497"
"9115";"Município (1991)";"354140";"Presidente Prudente";"3281";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"42894";"42894"
"9115";"Município (1991)";"292575";"Presidente Tancredo Neves";"3282";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3696";"3696"
"9115";"Município (1991)";"210930";"Presidente Vargas";"3283";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1627";"1627"
"9115";"Município (1991)";"354150";"Presidente Venceslau";"3284";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9431";"9431"
"9115";"Município (1991)";"150610";"Primavera";"3285";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3220";"3220"
"9115";"Município (1991)";"261140";"Primavera";"3286";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2355";"2355"
"9115";"Município (1991)";"510704";"Primavera do Leste";"3287";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2992";"2992"
"9115";"Município (1991)";"210940";"Primeira Cruz";"3288";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3127";"3127"
"9115";"Município (1991)";"412050";"Primeiro de Maio";"3289";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2957";"2957"
"9115";"Município (1991)";"251230";"Princesa Isabel";"3290";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4502";"4502"
"9115";"Município (1991)";"431515";"Progresso";"3291";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1653";"1653"
"9115";"Município (1991)";"354160";"Promissão";"3292";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6706";"6706"
"9115";"Município (1991)";"280570";"Propriá";"3293";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5782";"5782"
"9115";"Município (1991)";"431517";"Protásio Alves";"3294";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"523";"523"
"9115";"Município (1991)";"315360";"Prudente de Morais";"3295";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1508";"1508"
"9115";"Município (1991)";"412060";"Prudentópolis";"3296";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10784";"10784"
"9115";"Município (1991)";"241040";"Pureza";"3297";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1415";"1415"
"9115";"Município (1991)";"431520";"Putinga";"3298";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1307";"1307"
"9115";"Município (1991)";"251240";"Puxinanã";"3299";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2430";"2430"
"9115";"Município (1991)";"431530";"Quaraí";"3300";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6008";"6008"
"9115";"Município (1991)";"315370";"Quartel Geral";"3301";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"833";"833"
"9115";"Município (1991)";"354170";"Quatá";"3302";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2862";"2862"
"9115";"Município (1991)";"412070";"Quatiguá";"3303";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1580";"1580"
"9115";"Município (1991)";"412080";"Quatro Barras";"3304";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2442";"2442"
"9115";"Município (1991)";"270760";"Quebrangulo";"3305";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2440";"2440"
"9115";"Município (1991)";"412090";"Quedas do Iguaçu";"3306";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6934";"6934"
"9115";"Município (1991)";"251250";"Queimadas";"3307";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7123";"7123"
"9115";"Município (1991)";"292580";"Queimadas";"3308";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4581";"4581"
"9115";"Município (1991)";"354180";"Queiroz";"3309";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"479";"479"
"9115";"Município (1991)";"354190";"Queluz";"3310";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1775";"1775"
"9115";"Município (1991)";"315380";"Queluzita";"3311";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"416";"416"
"9115";"Município (1991)";"412100";"Querência do Norte";"3312";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2249";"2249"
"9115";"Município (1991)";"292590";"Quijingue";"3313";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4832";"4832"
"9115";"Município (1991)";"421420";"Quilombo";"3314";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4332";"4332"
"9115";"Município (1991)";"412110";"Quinta do Sol";"3315";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1343";"1343"
"9115";"Município (1991)";"354200";"Quintana";"3316";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1313";"1313"
"9115";"Município (1991)";"431535";"Quinze de Novembro";"3317";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"929";"929"
"9115";"Município (1991)";"261150";"Quipapá";"3318";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4502";"4502"
"9115";"Município (1991)";"521850";"Quirinópolis";"3319";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9068";"9068"
"9115";"Município (1991)";"330415";"Quissamã";"3320";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2459";"2459"
"9115";"Município (1991)";"412120";"Quitandinha";"3321";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3392";"3392"
"9115";"Município (1991)";"231126";"Quiterianópolis";"3322";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3541";"3541"
"9115";"Município (1991)";"251260";"Quixabá";"3323";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"325";"325"
"9115";"Município (1991)";"292593";"Quixabeira";"3324";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2762";"2762"
"9115";"Município (1991)";"231130";"Quixadá";"3325";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"15507";"15507"
"9115";"Município (1991)";"231135";"Quixelô";"3326";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3468";"3468"
"9115";"Município (1991)";"231140";"Quixeramobim";"3327";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"12687";"12687"
"9115";"Município (1991)";"231150";"Quixeré";"3328";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3161";"3161"
"9115";"Município (1991)";"241050";"Rafael Fernandes";"3329";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"767";"767"
"9115";"Município (1991)";"241060";"Rafael Godeiro";"3330";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"689";"689"
"9115";"Município (1991)";"292595";"Rafael Jambeiro";"3331";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4496";"4496"
"9115";"Município (1991)";"354210";"Rafard";"3332";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2064";"2064"
"9115";"Município (1991)";"354220";"Rancharia";"3333";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6885";"6885"
"9115";"Município (1991)";"412130";"Rancho Alegre";"3334";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1136";"1136"
"9115";"Município (1991)";"421430";"Rancho Queimado";"3335";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"626";"626"
"9115";"Município (1991)";"315390";"Raposos";"3336";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3104";"3104"
"9115";"Município (1991)";"315400";"Raul Soares";"3337";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6839";"6839"
"9115";"Município (1991)";"412140";"Realeza";"3338";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4171";"4171"
"9115";"Município (1991)";"412150";"Rebouças";"3339";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3163";"3163"
"9115";"Município (1991)";"261160";"Recife";"3340";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"305901";"305901"
"9115";"Município (1991)";"315410";"Recreio";"3341";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2762";"2762"
"9115";"Município (1991)";"231160";"Redenção";"3342";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4911";"4911"
"9115";"Município (1991)";"150613";"Redenção";"3343";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11659";"11659"
"9115";"Município (1991)";"354230";"Redenção da Serra";"3344";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1046";"1046"
"9115";"Município (1991)";"220870";"Redenção do Gurguéia";"3345";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1238";"1238"
"9115";"Município (1991)";"431540";"Redentora";"3346";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2168";"2168"
"9115";"Município (1991)";"220880";"Regeneração";"3347";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4648";"4648"
"9115";"Município (1991)";"354240";"Regente Feijó";"3348";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3836";"3836"
"9115";"Município (1991)";"354250";"Reginópolis";"3349";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1217";"1217"
"9115";"Município (1991)";"354260";"Registro";"3350";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11118";"11118"
"9115";"Município (1991)";"431545";"Relvado";"3351";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"679";"679"
"9115";"Município (1991)";"292600";"Remanso";"3352";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6828";"6828"
"9115";"Município (1991)";"251270";"Remígio";"3353";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3740";"3740"
"9115";"Município (1991)";"412160";"Renascença";"3354";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1757";"1757"
"9115";"Município (1991)";"231170";"Reriutaba";"3355";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3850";"3850"
"9115";"Município (1991)";"330420";"Resende";"3356";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"23093";"23093"
"9115";"Município (1991)";"315420";"Resende Costa";"3357";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2233";"2233"
"9115";"Município (1991)";"412170";"Reserva";"3358";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5777";"5777"
"9115";"Município (1991)";"510715";"Reserva do Cabaçal";"3359";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"702";"702"
"9115";"Município (1991)";"315430";"Resplendor";"3360";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4495";"4495"
"9115";"Município (1991)";"315440";"Ressaquinha";"3361";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2204";"2204"
"9115";"Município (1991)";"354270";"Restinga";"3362";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1012";"1012"
"9115";"Município (1991)";"431550";"Restinga Seca";"3363";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4110";"4110"
"9115";"Município (1991)";"292610";"Retirolândia";"3364";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2365";"2365"
"9115";"Município (1991)";"210950";"Riachão";"3365";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5327";"5327"
"9115";"Município (1991)";"292620";"Riachão das Neves";"3366";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4033";"4033"
"9115";"Município (1991)";"280580";"Riachão do Dantas";"3367";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3590";"3590"
"9115";"Município (1991)";"292630";"Riachão do Jacuípe";"3368";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7642";"7642"
"9115";"Município (1991)";"241070";"Riacho da Cruz";"3369";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"555";"555"
"9115";"Município (1991)";"261170";"Riacho das Almas";"3370";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4384";"4384"
"9115";"Município (1991)";"241080";"Riacho de Santana";"3371";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"857";"857"
"9115";"Município (1991)";"292640";"Riacho de Santana";"3372";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5439";"5439"
"9115";"Município (1991)";"251280";"Riacho dos Cavalos";"3373";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1863";"1863"
"9115";"Município (1991)";"315450";"Riacho dos Machados";"3374";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2001";"2001"
"9115";"Município (1991)";"280590";"Riachuelo";"3375";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1483";"1483"
"9115";"Município (1991)";"241090";"Riachuelo";"3376";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1145";"1145"
"9115";"Município (1991)";"521860";"Rialma";"3377";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2217";"2217"
"9115";"Município (1991)";"521870";"Rianápolis";"3378";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1048";"1048"
"9115";"Município (1991)";"500710";"Ribas do Rio Pardo";"3379";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2693";"2693"
"9115";"Município (1991)";"354280";"Ribeira";"3380";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1739";"1739"
"9115";"Município (1991)";"292650";"Ribeira do Amparo";"3381";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2812";"2812"
"9115";"Município (1991)";"292660";"Ribeira do Pombal";"3382";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9418";"9418"
"9115";"Município (1991)";"261180";"Ribeirão";"3383";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8363";"8363"
"9115";"Município (1991)";"354290";"Ribeirão Bonito";"3384";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2504";"2504"
"9115";"Município (1991)";"354300";"Ribeirão Branco";"3385";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4276";"4276"
"9115";"Município (1991)";"510718";"Ribeirão Cascalheira";"3386";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1852";"1852"
"9115";"Município (1991)";"412180";"Ribeirão Claro";"3387";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2826";"2826"
"9115";"Município (1991)";"354310";"Ribeirão Corrente";"3388";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"733";"733"
"9115";"Município (1991)";"315460";"Ribeirão das Neves";"3389";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"31352";"31352"
"9115";"Município (1991)";"292665";"Ribeirão do Largo";"3390";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2181";"2181"
"9115";"Município (1991)";"412190";"Ribeirão do Pinhal";"3391";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3349";"3349"
"9115";"Município (1991)";"354320";"Ribeirão do Sul";"3392";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"863";"863"
"9115";"Município (1991)";"354330";"Ribeirão Pires";"3393";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"20550";"20550"
"9115";"Município (1991)";"354340";"Ribeirão Preto";"3394";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"112810";"112810"
"9115";"Município (1991)";"315470";"Ribeirão Vermelho";"3395";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"905";"905"
"9115";"Município (1991)";"220890";"Ribeiro Gonçalves";"3396";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2216";"2216"
"9115";"Município (1991)";"280600";"Ribeirópolis";"3397";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3351";"3351"
"9115";"Município (1991)";"354360";"Rifaina";"3398";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"726";"726"
"9115";"Município (1991)";"354370";"Rincão";"3399";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2419";"2419"
"9115";"Município (1991)";"354380";"Rinópolis";"3400";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2867";"2867"
"9115";"Município (1991)";"315480";"Rio Acima";"3401";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1549";"1549"
"9115";"Município (1991)";"412200";"Rio Azul";"3402";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2894";"2894"
"9115";"Município (1991)";"320435";"Rio Bananal";"3403";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3361";"3361"
"9115";"Município (1991)";"412210";"Rio Bom";"3404";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1055";"1055"
"9115";"Município (1991)";"330430";"Rio Bonito";"3405";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10842";"10842"
"9115";"Município (1991)";"510720";"Rio Branco";"3406";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2611";"2611"
"9115";"Município (1991)";"120040";"Rio Branco";"3407";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"45049";"45049"
"9115";"Município (1991)";"412220";"Rio Branco do Sul";"3408";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8918";"8918"
"9115";"Município (1991)";"500720";"Rio Brilhante";"3409";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5416";"5416"
"9115";"Município (1991)";"315490";"Rio Casca";"3410";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3414";"3414"
"9115";"Município (1991)";"330440";"Rio Claro";"3411";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3328";"3328"
"9115";"Município (1991)";"354390";"Rio Claro";"3412";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"36279";"36279"
"9115";"Município (1991)";"421440";"Rio das Antas";"3413";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1386";"1386"
"9115";"Município (1991)";"330450";"Rio das Flores";"3414";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1512";"1512"
"9115";"Município (1991)";"354400";"Rio das Pedras";"3415";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4340";"4340"
"9115";"Município (1991)";"292670";"Rio de Contas";"3416";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3001";"3001"
"9115";"Município (1991)";"330455";"Rio de Janeiro";"3417";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1560338";"1560338"
"9115";"Município (1991)";"292680";"Rio do Antônio";"3418";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2744";"2744"
"9115";"Município (1991)";"421450";"Rio do Campo";"3419";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1561";"1561"
"9115";"Município (1991)";"421460";"Rio do Oeste";"3420";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1702";"1702"
"9115";"Município (1991)";"292690";"Rio do Pires";"3421";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2518";"2518"
"9115";"Município (1991)";"315510";"Rio do Prado";"3422";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2805";"2805"
"9115";"Município (1991)";"421480";"Rio do Sul";"3423";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"12014";"12014"
"9115";"Município (1991)";"315500";"Rio Doce";"3424";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"592";"592"
"9115";"Município (1991)";"421470";"Rio dos Cedros";"3425";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2169";"2169"
"9115";"Município (1991)";"315520";"Rio Espera";"3426";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1742";"1742"
"9115";"Município (1991)";"261190";"Rio Formoso";"3427";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6783";"6783"
"9115";"Município (1991)";"421490";"Rio Fortuna";"3428";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"958";"958"
"9115";"Município (1991)";"431560";"Rio Grande";"3429";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"49432";"49432"
"9115";"Município (1991)";"354410";"Rio Grande da Serra";"3430";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6861";"6861"
"9115";"Município (1991)";"220900";"Rio Grande do Piauí";"3431";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1966";"1966"
"9115";"Município (1991)";"270770";"Rio Largo";"3432";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11214";"11214"
"9115";"Município (1991)";"315530";"Rio Manso";"3433";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1108";"1108"
"9115";"Município (1991)";"150616";"Rio Maria";"3434";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5416";"5416"
"9115";"Município (1991)";"421500";"Rio Negrinho";"3435";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6597";"6597"
"9115";"Município (1991)";"412230";"Rio Negro";"3436";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6459";"6459"
"9115";"Município (1991)";"500730";"Rio Negro";"3437";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1360";"1360"
"9115";"Município (1991)";"315540";"Rio Novo";"3438";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2748";"2748"
"9115";"Município (1991)";"320440";"Rio Novo do Sul";"3439";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2367";"2367"
"9115";"Município (1991)";"315550";"Rio Paranaíba";"3440";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2522";"2522"
"9115";"Município (1991)";"431570";"Rio Pardo";"3441";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"12085";"12085"
"9115";"Município (1991)";"315560";"Rio Pardo de Minas";"3442";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9617";"9617"
"9115";"Município (1991)";"315570";"Rio Piracicaba";"3443";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3068";"3068"
